Project, Channel safety score, Global deadlock score, Link 
btcsuite--btcd:peer++start2130.pml,0,0,https://github.com/btcsuite/btcd/blob/c3ece697dab966a9b8854facead71755d226eead/peer/peer.go#L2130
keybase--client:libkb++HandleTeambotEKNeeded2397.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2397
fsouza--go-dockerclient:docker++tlsDialWithDialer34.pml,0,1,https://github.com/fsouza/go-dockerclient/blob/9a6b070659fabc4dea676aa8a3078b091b55367e/tls.go#L34
golang--tools:cmdtest++runGoplsCmd103.pml,0,0,https://github.com/golang/tools/blob/e0d201561e39aeaab8136532f2bbe17ae1ef24ff/internal/lsp/cmd/test/cmdtest.go#L103
hashicorp--packer:plugin++CleanupClients76.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/packer/plugin/client.go#L76
hashicorp--packer:googlecompute++AddToInstanceMetadata298.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/googlecompute/driver_mock.go#L298
chrislusf--gleam:instruction++DoRoundRobin49.pml,0,0,https://github.com/chrislusf/gleam/blob/d48afd638bae4e01dbf233e492fc07c840929d45/instruction/roud_robin.go#L49
hashicorp--consul:token++Notify91.pml,0,0,https://github.com/hashicorp/consul/blob/7b7589eea8b8f40f304d9487a9676af978081602/agent/token/store.go#L91
Shopify--sarama:sarama++DescribeLogDirs891.pml,0,0.6666666666666666,https://github.com/Shopify/sarama/blob/ceadf4f6b74eb2ca0b6108fd96778032b0fa404f/admin.go#L891
nsqio--nsq:clusterinfo++GetNSQDTopics292.pml,0,0,https://github.com/nsqio/nsq/blob/8adb229f70538c6f6554b98285a33552bcb5832c/internal/clusterinfo/data.go#L292
coredns--coredns:route53++updateZones238.pml,0,0,https://github.com/coredns/coredns/blob/34dbf1e861b895d5c25f1833a96a26587e141ef0/plugin/route53/route53.go#L238
attic-labs--noms:nbs++NewAWSStore68.pml,0,0,https://github.com/attic-labs/noms/blob/26620a34bc8c95812037588869d4790b5581b34d/go/nbs/store.go#L68
rook--rook:exec++ExecuteCommandWithTimeout71.pml,0,0,https://github.com/rook/rook/blob/62ac1cd0017576c78598044d42d046e8a4a4c482/pkg/util/exec/exec.go#L71
mattermost--mattermost-server:app++AddUserToTeamByToken543.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/team.go#L543
vektah--gqlgen:testserver++New16.pml,0,0,https://github.com/vektah/gqlgen/blob/997da421b0b80884fcb43c8c6a22d747564b301c/graphql/handler/testserver/testserver.go#L16
perkeep--perkeep:app++Quit536.pml,0,1,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/server/app/app.go#L536
kubernetes--kubernetes:services++start101.pml,0,1,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/test/e2e_node/services/server.go#L101
hashicorp--packer:ncloud++waiterBlockStorageInstanceStatus11.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/ncloud/waiter_block_storage_instance.go#L11
vitessio--vitess:wrangler++ValidatePermissionsShard61.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/permissions.go#L61
ipfs--go-ipfs:bootstrap++bootstrapConnect153.pml,0,0,https://github.com/ipfs/go-ipfs/blob/7588a6a52a789fa951e1c4916cee5c7a304912c2/core/bootstrap/bootstrap.go#L153
keybase--client:chat++Identify165.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/identify.go#L165
ncw--rclone:compress++putCompress420.pml,0,1,https://github.com/ncw/rclone/blob/80e63af4703730923a97b65fae4d5b712de846c9/backend/compress/compress.go#L420
nytlabs--streamtools:loghub++Start91.pml,0,0,https://github.com/nytlabs/streamtools/blob/e8f4fe069fc28749e54f6e6354ed2ffb0e0948a1/st/loghub/log.go#L91
gomodule--redigo:redisx++Receive90.pml,0,1,https://github.com/gomodule/redigo/blob/8a8dbfb3ecbdc663a6280b87f9a5fcd412139ab2/redisx/connmux.go#L90
dropbox--godropbox:test_utils++SetupTestServer31.pml,0,0,https://github.com/dropbox/godropbox/blob/52ad444d35023d078d496d305d75511e772f0295/net2/http2/test_utils/test_utils.go#L31
hyperledger--fabric:statecouchdb++executeBatches22.pml,0.3333333333333333,0.3333333333333333,https://github.com/hyperledger/fabric/blob/8555262cca0e3b0c89e077a71c9c5312920b87b0/core/ledger/kvledger/txmgmt/statedb/statecouchdb/batch_util.go#L22
github--orchestrator:inst++RefreshTopologyInstances120.pml,0,0,https://github.com/github/orchestrator/blob/6105fd97bfceb293ac5ca1420e0ee01692ab3577/go/inst/instance_topology_dao.go#L120
keybase--client:libkb++HandleChatAttachmentUploadStart1374.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1374
vitessio--vitess:wrangler++ValidateVersionKeyspace147.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/version.go#L147
lightningnetwork--lnd:peer++Start446.pml,0,0,https://github.com/lightningnetwork/lnd/blob/ff897db293ab0e59abdefcb438d0ef42ebc91ff5/peer/brontide.go#L446
monochromegane--the_platinum_searcher:the_platinum_searcher++start13.pml,0,1,https://github.com/monochromegane/the_platinum_searcher/blob/ad20073a3cb5bb354a1fde44ffe5aa331982cbd1/search.go#L13
alibaba--pouch:server++Stop107.pml,0,0,https://github.com/alibaba/pouch/blob/bc5839e3c493f3bcc56d16a65fa9d2bd0e7866a5/apis/server/server.go#L107
zenazn--goji:graceful++closeListeners202.pml,0,0,https://github.com/zenazn/goji/blob/a16712d37ba72246f71f9c8012974d46f8e61d16/graceful/signal.go#L202
hyperledger--fabric:comm++readWithTimeout614.pml,0,0,https://github.com/hyperledger/fabric/blob/8555262cca0e3b0c89e077a71c9c5312920b87b0/gossip/comm/comm_impl.go#L614
weaveworks--weave:plugin++run62.pml,0,1,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/plugin/plugin.go#L62
jaegertracing--jaeger:tracegen++Run52.pml,0,0.6666666666666666,https://github.com/jaegertracing/jaeger/blob/1cd272535cc11895bbacf7c3fcb7b095ef0935f3/internal/tracegen/config.go#L52
weaveworks--weave:ipam++Allocate292.pml,0,1,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L292
burke--zeus:processtree++forceKillPid437.pml,0,1,https://github.com/burke/zeus/blob/9ba439429e0337c6fb73c0a70c7d907a3a49a912/go/processtree/slavenode.go#L437
keybase--client:libkb++HandleChatLeftConversation1285.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1285
keybase--client:flip++handleMessageStart681.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/flip/dealer.go#L681
oklog--oklog:store++resetVia290.pml,0,0,https://github.com/oklog/oklog/blob/ca7cdf51fb41fbc290986e9a24db4fa644ab0714/pkg/store/consume.go#L290
v2tec--watchtower:update++New16.pml,0,0,https://github.com/v2tec/watchtower/blob/9cee66c93ddc2747dad5789403c4243720891017/pkg/api/update/update.go#L16
henrylee2cn--faygo:faygo++shutdown289.pml,0,0,https://github.com/henrylee2cn/faygo/blob/45476659df1bd713779a06e9b576742ebce29cfe/framework.go#L289
keybase--client:chat++Start143.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/ephemeral_purger.go#L143
gonum--gonum:fd++laplacianConcurrent91.pml,0,0.5918367346938775,https://github.com/gonum/gonum/blob/090a5d652c892e8d5460a07eca1c1ddf480b04d9/diff/fd/laplacian.go#L91
lxc--lxd:storage++RefreshInstance890.pml,0,0,https://github.com/lxc/lxd/blob/6c8d1ba8351d36ae4f0844a7009611b160ef4174/lxd/storage/backend_lxd.go#L890
hashicorp--nomad:agent++snapshotRestoreRequest379.pml,0,0,https://github.com/hashicorp/nomad/blob/bcd4752fc902a785aad603b2819b9630a83ba913/command/agent/operator_endpoint.go#L379
open-policy-agent--opa:server++Shutdown179.pml,0,0,https://github.com/open-policy-agent/opa/blob/a2d14c214cc298b339ba48164d7759900589eb64/server/server.go#L179
intelsdi-x--snap:scheduler++workJobs302.pml,0,0,https://github.com/intelsdi-x/snap/blob/e3a6c8e39994b3980df0c7b069d5ede810622952/scheduler/workflow.go#L302
chrislusf--seaweedfs:msgclient++Subscribe100.pml,0,0,https://github.com/chrislusf/seaweedfs/blob/e439b65e387609b2a761d9a976c0efc44060dff5/weed/messaging/msgclient/subscriber.go#L100
hyperledger--fabric:dockercontroller++streamOutput380.pml,0,0,https://github.com/hyperledger/fabric/blob/8555262cca0e3b0c89e077a71c9c5312920b87b0/core/container/dockercontroller/dockercontroller.go#L380
hybridgroup--gobot:ble++Connect76.pml,0,1,https://github.com/hybridgroup/gobot/blob/a8f33b2fc012951104857c485e85b35bf5c4cb9d/platforms/ble/ble_client_adaptor.go#L76
anthonynsimon--bild:parallel++Line15.pml,0,0,https://github.com/anthonynsimon/bild/blob/153f9d751f27d1016e4131cc91346aea623a7db0/parallel/parallel.go#L15
erroneousboat--slack-term:service++GetChannels77.pml,0,0,https://github.com/erroneousboat/slack-term/blob/c19c20a3e5c597d6d60582fcba1a3523415e8fe4/service/slack.go#L77
kubernetes--autoscaler:klog++timeoutFlush868.pml,0,0,https://github.com/kubernetes/autoscaler/blob/a9cf777cfb591b1244eb94633bfa248d77c41557/cluster-autoscaler/cloudprovider/exoscale/internal/k8s.io/klog/klog.go#L868
vitessio--vitess:zk2topo++ListDir30.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/topo/zk2topo/directory.go#L30
labstack--armor:armor++StartCluster18.pml,0,1,https://github.com/labstack/armor/blob/84043c96381f66a5a6f6f25f17b21934be81df49/cluster.go#L18
whyrusleeping--gx:gxutil++fetchDependencies858.pml,0,1,https://github.com/whyrusleeping/gx/blob/4f048f2b0c6c09c21889b11e1c06777752220b9e/gxutil/pm.go#L858
nlf--dlite:main++proxy26.pml,0,0,https://github.com/nlf/dlite/blob/d0ee08c326039e7c8e8586580fd4536e38ec9fdb/proxy.go#L26
vitessio--vitess:vtadmin++GetKeyspaces160.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/vtadmin/api.go#L160
kubernetes--contrib:agent++forwardUnixSocket81.pml,0,0,https://github.com/kubernetes/contrib/blob/89f6948e24578fed2a90a87871b2263729f90ac3/scale-demo/Godeps/_workspace/src/golang.org/x/crypto/ssh/agent/forward.go#L81
keybase--client:chat++checkFeature191.pml,0,1,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/journey_card_manager.go#L191
kubernetes--minikube:addons++Start371.pml,0,0,https://github.com/kubernetes/minikube/blob/caf59caaea357eef1ac1811ec514d883297523b6/pkg/addons/addons.go#L371
nanobox-io--nanobox:log++newMistClient184.pml,0,1,https://github.com/nanobox-io/nanobox/blob/c90ca1e72c19edc9225dc949f1ab44185b9c98a6/processors/log/log.go#L184
aelsabbahy--goss:system++runCommand85.pml,0,0,https://github.com/aelsabbahy/goss/blob/6e5d3e37bb1facb315fa9f49b523b7e41496dfa8/system/command.go#L85
keybase--client:libkb++HandleTeambotKeyNeeded2466.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2466
rook--rook:mon++assignMons831.pml,0,0,https://github.com/rook/rook/blob/62ac1cd0017576c78598044d42d046e8a4a4c482/pkg/operator/ceph/cluster/mon/mon.go#L831
appleboy--gorush:gorush++InitWorkers10.pml,0,0,https://github.com/appleboy/gorush/blob/36bc4f0f4b09113de93b212b9c35c0da165f088f/gorush/worker.go#L10
alibaba--pouch:build++Build18.pml,0,0,https://github.com/alibaba/pouch/blob/bc5839e3c493f3bcc56d16a65fa9d2bd0e7866a5/cli/build/build.go#L18
minio--minio:cmd++listPath38.pml,0,0,https://github.com/minio/minio/blob/3163a660aa79b75b725a0c6f152557e6253b900f/cmd/metacache-server-pool.go#L38
keybase--client:libkb++HandleChatInboxSynced1173.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1173
kubernetes--kubernetes:network++runServiceLatencies134.pml,0,0.2222222222222222,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/test/e2e/network/service_latency.go#L134
gocircuit--circuit:pubsub++New37.pml,0,1,https://github.com/gocircuit/circuit/blob/fd2add79ac1e5c203803f3e845169584c2aafaa5/kit/pubsub/pubsub.go#L37
looterz--grimd:main++fetchSources64.pml,0,0,https://github.com/looterz/grimd/blob/7d6c5a33ea79f40fcebc1cf43fa1a2461a403388/updater.go#L64
helm--helm:kube++perform343.pml,0,0.3333333333333333,https://github.com/helm/helm/blob/ab12382ddcd3a27a974b45ed96e47697de221244/pkg/kube/client.go#L343
tj--mmake:installer++Install61.pml,0,0,https://github.com/tj/mmake/blob/c7cc9d972676d84ee890ad6a1c6183dd708a773f/installer/installer.go#L61
minishift--minishift:sshutil++Transfer96.pml,0,0,https://github.com/minishift/minishift/blob/0381375335880a9f825a7a30266b03d493cd221c/pkg/minikube/sshutil/sshutil.go#L96
henrylee2cn--pholcus:crawler++Run55.pml,0,0,https://github.com/henrylee2cn/pholcus/blob/bf4a87b9aa74fefaec49f991d3ac213a43a313d1/app/crawler/crawler.go#L55
hashicorp--nomad:allocrunner++killTasks580.pml,0,0,https://github.com/hashicorp/nomad/blob/bcd4752fc902a785aad603b2819b9630a83ba913/client/allocrunner/alloc_runner.go#L580
schachmat--wego:backends++Fetch299.pml,0,0,https://github.com/schachmat/wego/blob/994e4f141759a1070d7b0c8fbe5fad2cc7ee7d45/backends/worldweatheronline.com.go#L299
influxdata--telegraf:dcos++GatherContainers176.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/dcos/dcos.go#L176
youtube--doorman:configuration++Etcd56.pml,0,1,https://github.com/youtube/doorman/blob/e2b69e17fa85f7ccda14032ebf0daed034e2e7f7/go/configuration/configuration.go#L56
wallix--awless:awsservices++GetUserPolicies118.pml,0,1,https://github.com/wallix/awless/blob/44e892b4961fc09abf82f61de2ffeb66a20c82b7/aws/services/manual_services.go#L118
securitywithoutborders--hardentools:main++showErrorDialog239.pml,0,1,https://github.com/securitywithoutborders/hardentools/blob/180f2d54dc5f4647e0564ab5dbe76b0efb7217b4/gui.go#L239
gravitational--teleport:auth++Close170.pml,0,0,https://github.com/gravitational/teleport/blob/7b21cbaa566b561b40f322245b9ef5b931cbedfb/lib/auth/middleware.go#L170
tsuru--tsuru:integration++Run325.pml,0,0,https://github.com/tsuru/tsuru/blob/acb87a16aa1c971080a7771119155c44e5eab9f2/integration/cmd.go#L325
kubernetes--kubernetes:componentstatus++List67.pml,0,0,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/pkg/registry/core/componentstatus/rest.go#L67
elastic--beats:application++newFleetGatewayWithScheduler108.pml,0,0,https://github.com/elastic/beats/blob/1327562b17cf06c430a2ad668ba22a3f836606a4/x-pack/elastic-agent/pkg/agent/application/fleet_gateway.go#L108
improbable-eng--thanos:cacheutil++getMultiBatched403.pml,0,0.6666666666666666,https://github.com/improbable-eng/thanos/blob/d587ac90f67da1894af8ef62547d8e0dfb3cc5f6/pkg/cacheutil/memcached_client.go#L403
perkeep--perkeep:storagetest++CheckEnumerate276.pml,0,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/storagetest/storagetest.go#L276
juju--juju:cache++newStringsWatcherBase177.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/core/cache/watcher.go#L177
adrianco--spigo:asgard++CreateChannels36.pml,0,0,https://github.com/adrianco/spigo/blob/168b9637eef536ea16d1d8041910242f69c17d24/tooling/asgard/asgard.go#L36
leveros--leveros:apiserver++ServeHTTP84.pml,0,1,https://github.com/leveros/leveros/blob/ba032c212896a455baee282babb4c99699918b31/apiserver/apiserver.go#L84
open-policy-agent--opa:wasm++NewPool36.pml,0,0.25,https://github.com/open-policy-agent/opa/blob/a2d14c214cc298b339ba48164d7759900589eb64/internal/wasm/sdk/internal/wasm/pool.go#L36
perkeep--perkeep:gce++Create474.pml,0,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L474
juju--juju:observer++mapConcurrent106.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/apiserver/observer/observer.go#L106
gravitational--teleport:suite++SemaphoreConcurrency1255.pml,0,1,https://github.com/gravitational/teleport/blob/7b21cbaa566b561b40f322245b9ef5b931cbedfb/lib/services/suite/suite.go#L1255
pulumi--pulumi:deploy++ExecuteParallel126.pml,0,0,https://github.com/pulumi/pulumi/blob/940c0eaf62bac1196a10942ec437f2c39e7e2bda/pkg/resource/deploy/step_executor.go#L126
mattermost--mattermost-server:app++DeleteChannel1187.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/channel.go#L1187
keybase--client:libkbfs++doChunkedGetNonLiveBlocks1353.pml,0,1,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/kbfs/libkbfs/folder_block_manager.go#L1353
rook--rook:cleanup++sanitizeRawDisk79.pml,0,0,https://github.com/rook/rook/blob/62ac1cd0017576c78598044d42d046e8a4a4c482/pkg/daemon/ceph/cleanup/disk.go#L79
moby--moby:buildkit++Prune150.pml,0,0,https://github.com/moby/moby/blob/0456e058d2b60606d4374cd975c635dfe7673f17/builder/builder-next/builder.go#L150
c-bata--go-prompt:main++main13.pml,0,1,https://github.com/c-bata/go-prompt/blob/8e6eb48b4aa09bfc6701ad171e6c855d873724a3/_tools/vt100_debug/main.go#L13
vitessio--vitess:wrangler++doValidateWorkflowHasCompleted1436.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/traffic_switcher.go#L1436
golang--net:nettest++testBasicIO66.pml,0,0,https://github.com/golang/net/blob/6772e930b67bb09bf22262c7378e7d2f67cf59d1/nettest/conntest.go#L66
google--syzkaller:symbolizer++symbolize103.pml,0,0,https://github.com/google/syzkaller/blob/63631df1539816bc62c7be40779c5f3e23b23b2f/pkg/symbolizer/symbolizer.go#L103
metrue--fx:api++Down10.pml,0,0,https://github.com/metrue/fx/blob/a861685d192a53cf279e346f483fb879380829c1/container_runtimes/docker/http/down.go#L10
kubernetes--contrib:helpers++DoParallelInspectContainerBenchmark232.pml,0,0,https://github.com/kubernetes/contrib/blob/89f6948e24578fed2a90a87871b2263729f90ac3/docker-micro-benchmark/helpers/docker_helpers.go#L232
vitessio--vitess:engine++StreamExecute143.pml,0,1,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/vtgate/engine/concatenate.go#L143
libp2p--go-libp2p:mocknet++notifyAll376.pml,0,0,https://github.com/libp2p/go-libp2p/blob/1c850e1293995d06f65d47b11be9d8502be49fee/p2p/net/mock/mock_peernet.go#L376
open-falcon--falcon-plus:api++init47.pml,0,0,https://github.com/open-falcon/falcon-plus/blob/0c37ac5b9412e90c560571563e9a6824eea2e03f/modules/graph/api/rpc.go#L47
influxdata--telegraf:nginx_vts++Gather51.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/nginx_vts/nginx_vts.go#L51
flynn--flynn:deployment++HandleDeployment26.pml,0,1,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/worker/deployment/context.go#L26
tsuru--tsuru:rebuild++rebuildRoutesInRouter95.pml,0,0.3333333333333333,https://github.com/tsuru/tsuru/blob/acb87a16aa1c971080a7771119155c44e5eab9f2/router/rebuild/rebuild.go#L95
convox--rack:router++Serve98.pml,0,1,https://github.com/convox/rack/blob/ee5e31801fa5f2e69aa3bd41339db0b4f64c82fe/pkg/router/router.go#L98
micro--micro:client++Build24.pml,0,1,https://github.com/micro/micro/blob/e0a32417ab5a8e457e8257801108a124d2ca7e4f/service/build/client/client.go#L24
GoogleContainerTools--skaffold:status++statusCheck104.pml,0,0,https://github.com/GoogleContainerTools/skaffold/blob/11613898940ce017a02da73462a7a44580ce3d6e/pkg/skaffold/deploy/status/status_check.go#L104
getlantern--lantern:agent++forwardUnixSocket81.pml,0,0,https://github.com/getlantern/lantern/blob/c972d9c24cf83d18709fa1eb29079f28c3d620c9/archive/src/golang.org/x/crypto/ssh/agent/forward.go#L81
ncw--rclone:policy++epall24.pml,0,0,https://github.com/ncw/rclone/blob/80e63af4703730923a97b65fae4d5b712de846c9/backend/union/policy/epall.go#L24
convox--rack:helpers++Pipe13.pml,0,1,https://github.com/convox/rack/blob/ee5e31801fa5f2e69aa3bd41339db0b4f64c82fe/pkg/helpers/stream.go#L13
tsuru--tsuru:router++ListWithInfo433.pml,0,0,https://github.com/tsuru/tsuru/blob/acb87a16aa1c971080a7771119155c44e5eab9f2/router/router.go#L433
keybase--client:teams++checkParallel309.pml,0,0.8181818181818182,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/teams/proofs.go#L309
monochromegane--the_platinum_searcher:the_platinum_searcher++findFiles29.pml,0,0,https://github.com/monochromegane/the_platinum_searcher/blob/ad20073a3cb5bb354a1fde44ffe5aa331982cbd1/find.go#L29
getgauge--gauge:parser++ParseSpecFiles77.pml,0,0,https://github.com/getgauge/gauge/blob/13a89591f46d174180de79a2fe3d16030bc9ec10/parser/parse.go#L77
hu17889--go_spider:resource_manage++NewResourceManageChan12.pml,0,0,https://github.com/hu17889/go_spider/blob/85ede20bf88b6861235d89765dacbc732695ab59/core/common/resource_manage/resource_manage_chan.go#L12
ipfs--go-ipfs:mount++ForceUnmount37.pml,0,0,https://github.com/ipfs/go-ipfs/blob/7588a6a52a789fa951e1c4916cee5c7a304912c2/fuse/mount/mount.go#L37
Azure--brigade:apicache++New57.pml,0,0,https://github.com/Azure/brigade/blob/e04485bbbad931b0a7489ee5ee63371b16133fbf/pkg/storage/kube/apicache/cache.go#L57
pilu--fresh:runner++init83.pml,0,0,https://github.com/pilu/fresh/blob/0fa698148017fa2234856bdc881d9cc62517f62b/runner/start.go#L83
ncw--rclone:operations++DirMove1934.pml,0,0.696969696969697,https://github.com/ncw/rclone/blob/80e63af4703730923a97b65fae4d5b712de846c9/fs/operations/operations.go#L1934
mattermost--mattermost-server:app++JoinChannel1871.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/channel.go#L1871
ravenac95--sudolikeaboss:main++runSudolikeaboss73.pml,1,0,https://github.com/ravenac95/sudolikeaboss/blob/e626bf03063723442da669048df5537e4c6fbe07/client.go#L73
henrylee2cn--pholcus:cache++init99.pml,0,0,https://github.com/henrylee2cn/pholcus/blob/bf4a87b9aa74fefaec49f991d3ac213a43a313d1/runtime/cache/cache.go#L99
go-pg--pg:orm++SelectAndCountEstimate920.pml,0,0,https://github.com/go-pg/pg/blob/710deb4abf345e90e0fb61ead5ed58c9d10a0b96/orm/query.go#L920
docker--machine:commandstest++NewStdoutGetter28.pml,0,1,https://github.com/docker/machine/blob/b170508bf44c3405e079e26d5fdffe35a64c6972/commands/commandstest/stdout_capture.go#L28
codetainerapp--codetainer:websocket++newConn169.pml,0,0,https://github.com/codetainerapp/codetainer/blob/30b2c5bc1ac527f906d446b7d5b12403b4a13354/Godeps/_workspace/src/github.com/gorilla/websocket/conn.go#L169
hashicorp--packer:googlecompute++WaitForInstance249.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/googlecompute/driver_mock.go#L249
prometheus--alertmanager:cli++bulkImport80.pml,0,1,https://github.com/prometheus/alertmanager/blob/3f46b62d75da4d68d2098388797e6a61fcc5e043/cli/silence_import.go#L80
containerd--containerd:metadata++GarbageCollect280.pml,0,0,https://github.com/containerd/containerd/blob/66fec3bbbf91520a1433faa16e99e5a314a61902/metadata/db.go#L280
cyfdecyf--cow:main++doConnect1163.pml,0,0,https://github.com/cyfdecyf/cow/blob/41c0fb157c8b939b724ae0d58dad3a1b7cd2e811/proxy.go#L1163
keybase--client:libkb++HandleNewChatActivity992.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L992
gruntwork-io--terratest:retry++DoInBackgroundUntilStopped165.pml,0,0,https://github.com/gruntwork-io/terratest/blob/d2eada2d8542026fdde0224b0e6b26b3445591ee/modules/retry/retry.go#L165
HouzuoGuo--tiedot:benchmark++Benchmark2155.pml,0,0,https://github.com/HouzuoGuo/tiedot/blob/6fb216206052eb2ae4306cf5e75acfa88f60d481/benchmark/benchmark.go#L155
nlf--dlite:main++IP248.pml,0,0.75,https://github.com/nlf/dlite/blob/d0ee08c326039e7c8e8586580fd4536e38ec9fdb/vm.go#L248
aws--aws-sdk-go:processcreds++executeCredentialProcess332.pml,0,0,https://github.com/aws/aws-sdk-go/blob/be10aadefc0a3b97e8cdbc09d9693f633cfed290/aws/credentials/processcreds/provider.go#L332
keybase--client:libkb++HandleTeamChangedByName2067.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2067
snapcore--snapd:client++doMany97.pml,0,0,https://github.com/snapcore/snapd/blob/fe7a22bc98cfe84b1896a0ecc871d73e560445b7/usersession/client/client.go#L97
hashicorp--packer:digitalocean++Run16.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/digitalocean/step_shutdown.go#L16
keybase--client:libkb++HandleChatIdentifyUpdate1027.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1027
alecthomas--gometalinter:staticcheck++Init388.pml,0,0,https://github.com/alecthomas/gometalinter/blob/32416ab75314da538e4a51cdf3c6189b66fe3de4/_linters/src/honnef.co/go/tools/staticcheck/lint.go#L388
graph-gophers--graphql-go:exec++execList312.pml,0,0.2222222222222222,https://github.com/graph-gophers/graphql-go/blob/beb923fada293249384c7a9fa0c5078ea92466f3/internal/exec/exec.go#L312
influxdata--telegraf:cloud_pubsub++waitForResults253.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/outputs/cloud_pubsub/pubsub.go#L253
go-gitea--gitea:queue++NewWorkerPool49.pml,0,0,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/queue/workerpool.go#L49
cespare--reflex:main++cleanup100.pml,0,0,https://github.com/cespare/reflex/blob/456b3718abbf1922cfbd498521c27851250f5496/main.go#L100
